# >> Output from NodeLinkage.pl <<
# >> Input file 1: "Nodes-Similarities_starting_classes_network_data.tsv
# >> Input file 2: "starting_classes_network_data.tsv
# >> Clustering of nodes with the Average Linkage method
# >> Recovering classification at step: 201
# >> Running at date:  (mm,dd,yy) 4, 5, 2024, and time: 20:48:12,
# >> Silwood Park, Imperial College London, A.P-G.
# 
Step	Similarity	Density	DensityInt	DensityExt	NumNodesA	NumEdgesA	NumNodesB	NumEdgesB	NumNodesAB	NumEdgesAB	NumIntNodesA	NumIntNodesB	NumExtNodesA	NumExtNodesB	NumIntNodesAB	NumExtNodesAB	NumIntEdgesA	NumIntEdgesB	NumExtEdgesA	NumExtEdgesB	NumIntEdgesAB	NumExtEdgesAB	nodeA	nodeB	NcumInt	NcumExt	Ncum
15	0.37190422979669	0.047140522875817	0.00773993808049536	0.0394005847953216	1	6	1	7	2	13	0	0	6	7	0	9	0	0	6	7	0	13	ASV_306	ASV_157	5	641	646
16	0.367162600903626	0.0494625042999656	0.00773993808049536	0.0417225662194703	1	4	1	2	2	6	0	0	4	2	0	4	0	0	4	2	0	6	ASV_186	ASV_753	5	641	646
17	0.3624219469002	0.0503912968696251	0.00980392156862745	0.0405873753009976	2	8	1	6	3	12	0	0	5	6	3	6	0	0	8	6	2	10	ASV_598	ASV_701	7	639	646
18	0.347441632571244	0.0525197798417613	0.0128998968008256	0.0396198830409357	2	6	1	5	3	9	2	0	4	5	3	6	1	0	5	5	3	6	partition_Class6	ASV_27	9	637	646
19	0.346157557248399	0.0540677674578604	0.0144478844169247	0.0396198830409357	1	2	1	2	2	3	0	0	2	2	2	2	0	0	2	2	1	2	ASV_88	ASV_101	10	636	646
20	0.339864129224701	0.0566477468180255	0.0144478844169247	0.0421998624011008	1	2	1	3	2	5	0	0	2	3	0	3	0	0	2	3	0	5	ASV_1149	ASV_430	10	636	646
21	0.335515192828587	0.0590987272101824	0.0159958720330237	0.0431028551771586	1	5	1	4	2	8	0	0	5	4	2	6	0	0	5	4	1	7	ASV_376	ASV_311	11	635	646
22	0.333333333333333	0.0606467148262814	0.0175438596491228	0.0431028551771586	1	1	1	1	2	1	0	0	1	1	2	0	0	0	1	1	1	0	ASV_51	ASV_498	12	634	646
23	0.333333333333333	0.0621947024423805	0.0190918472652219	0.0431028551771586	1	1	1	1	2	1	0	0	1	1	2	0	0	0	1	1	1	0	ASV_710	ASV_340	13	633	646
24	0.333333309294461	0.0637426900584796	0.0190918472652219	0.0446508427932577	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_520	ASV_654	13	633	646
25	0.333331546218343	0.0652906776745786	0.0190918472652219	0.0461988304093568	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_600	ASV_336	13	633	646
26	0.333324498941789	0.0668386652906777	0.0190918472652219	0.0477468180254558	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_1063	ASV_728	13	633	646
27	0.333324420697351	0.0683866529067768	0.0190918472652219	0.0492948056415549	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_1009	ASV_880	13	633	646
28	0.333323406256165	0.0699346405228759	0.0190918472652219	0.050842793257654	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_399	ASV_396	13	633	646
29	0.333322011441091	0.0707086343309254	0.0190918472652219	0.0516167870657035	1	1	2	2	3	3	0	0	1	1	0	1	0	0	1	2	0	3	ASV_50	ASV_520	13	633	646
30	0.333318435825176	0.0722566219470245	0.0190918472652219	0.0531647746818026	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_1075	ASV_361	13	633	646
31	0.333315433080852	0.0738046095631236	0.0190918472652219	0.0547127622979017	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_1454	ASV_1441	13	633	646
32	0.333309410028142	0.0753525971792226	0.0190918472652219	0.0562607499140008	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_792	ASV_582	13	633	646
33	0.333304818116522	0.0769005847953217	0.0190918472652219	0.0578087375300998	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_238	ASV_547	13	633	646
34	0.333290578369523	0.0776745786033712	0.0190918472652219	0.0585827313381494	2	2	1	1	3	3	0	0	1	1	0	1	0	0	2	1	0	3	ASV_1009	ASV_1353	13	633	646
35	0.333289756671687	0.0784485724114208	0.0190918472652219	0.0593567251461989	3	3	1	1	4	4	0	0	1	1	0	1	0	0	3	1	0	4	ASV_50	ASV_539	13	633	646
36	0.333274496168283	0.0799965600275199	0.0190918472652219	0.060904712762298	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_978	ASV_733	13	633	646
37	0.333268778482079	0.0815445476436189	0.0190918472652219	0.0624527003783971	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_438	ASV_730	13	633	646
38	0.333211779872999	0.0823185414516685	0.0190918472652219	0.0632266941864466	1	1	2	2	3	3	0	0	1	1	0	1	0	0	1	2	0	3	ASV_936	ASV_600	13	633	646
39	0.333200100924078	0.083092535259718	0.0190918472652219	0.0640006879944962	1	1	3	3	4	4	0	0	1	1	0	1	0	0	1	3	0	4	ASV_372	ASV_1009	13	633	646
40	0.333106012741933	0.0838665290677676	0.0190918472652219	0.0647746818025457	2	2	1	1	3	3	0	0	1	1	0	1	0	0	2	1	0	3	ASV_1063	ASV_39	13	633	646
41	0.332866447724221	0.0854145166838666	0.0190918472652219	0.0663226694186448	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_1390	ASV_642	13	633	646
42	0.332806976361963	0.0861885104919162	0.0190918472652219	0.0670966632266943	1	1	2	2	3	3	0	0	1	1	0	1	0	0	1	2	0	3	ASV_744	ASV_438	13	633	646
43	0.332790407497096	0.0877364981080152	0.0190918472652219	0.0686446508427934	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_1202	ASV_57	13	633	646
44	0.332652384910184	0.0892844857241143	0.0190918472652219	0.0701926384588925	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_375	ASV_681	13	633	646
45	0.332516799016258	0.0908324733402134	0.0190918472652219	0.0717406260749916	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_852	ASV_619	13	633	646
46	0.332215167614037	0.0916064671482629	0.0190918472652219	0.0725146198830411	2	2	1	1	3	3	0	0	1	1	0	1	0	0	2	1	0	3	ASV_238	ASV_1368	13	633	646
47	0.331923367086341	0.0923804609563125	0.0190918472652219	0.0732886136910906	1	1	2	2	3	3	0	0	1	1	0	1	0	0	1	2	0	3	ASV_321	ASV_399	13	633	646
48	0.331690806755161	0.0923804609563125	0.0190918472652219	0.0732886136910906	4	4	2	2	6	6	0	0	1	1	0	1	0	0	4	2	0	6	ASV_372	ASV_1202	13	633	646
49	0.331431722124881	0.093154454764362	0.0190918472652219	0.0740626074991402	1	1	3	3	4	4	0	0	1	1	0	1	0	0	1	3	0	4	ASV_572	ASV_936	13	633	646
50	0.331092768188315	0.0947024423804611	0.0190918472652219	0.0756105951152393	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_271	ASV_580	13	633	646
51	0.330717819471502	0.0954764361885106	0.0190918472652219	0.0763845889232888	4	4	1	1	5	5	0	0	1	1	0	1	0	0	4	1	0	5	ASV_50	ASV_1052	13	633	646
52	0.330545811798182	0.0970244238046097	0.020639834881321	0.0763845889232888	1	1	1	2	2	2	0	0	1	2	2	1	0	0	1	2	1	1	ASV_409	ASV_182	14	632	646
53	0.330423571000711	0.0977984176126593	0.020639834881321	0.0771585827313383	1	1	2	2	3	3	0	0	1	1	0	1	0	0	1	2	0	3	ASV_237	ASV_375	14	632	646
54	0.33012041238343	0.0977984176126593	0.020639834881321	0.0771585827313383	6	6	2	2	8	8	0	0	1	1	0	1	0	0	6	2	0	8	ASV_372	ASV_1390	14	632	646
55	0.330060132608598	0.0985724114207088	0.020639834881321	0.0779325765393879	3	3	1	1	4	4	0	0	1	1	0	1	0	0	3	1	0	4	ASV_238	ASV_1387	14	632	646
56	0.329769983198517	0.0993464052287583	0.020639834881321	0.0787065703474374	4	4	1	1	5	5	0	0	1	1	0	1	0	0	4	1	0	5	ASV_572	ASV_592	14	632	646
57	0.329488687367556	0.100120399036808	0.020639834881321	0.079480564155487	2	2	1	1	3	3	0	0	1	1	0	1	0	0	2	1	0	3	ASV_1075	ASV_473	14	632	646
58	0.328347136657528	0.103216374269006	0.020639834881321	0.0825765393876851	1	7	1	5	2	12	0	0	7	5	0	9	0	0	7	5	0	12	ASV_450	ASV_164	14	632	646
59	0.328256831416761	0.104764361885105	0.02218782249742	0.0825765393876851	1	2	1	1	2	2	0	0	2	1	2	1	0	0	2	1	1	1	ASV_10	ASV_578	15	631	646
60	0.328079177819951	0.106312349501204	0.0237358101135191	0.0825765393876851	1	1	1	4	2	4	0	0	1	4	2	3	0	0	1	4	1	3	ASV_130	ASV_22	16	630	646
61	0.328026988615834	0.107086343309254	0.0237358101135191	0.0833505331957347	1	1	2	2	3	3	0	0	1	1	0	1	0	0	1	2	0	3	ASV_633	ASV_852	16	630	646
62	0.32525626684448	0.107860337117303	0.0237358101135191	0.0841245270037842	2	2	1	1	3	3	0	0	1	1	0	1	0	0	2	1	0	3	ASV_271	ASV_287	16	630	646
63	0.325087163971696	0.110027519779842	0.0237358101135191	0.0862917096663229	1	5	1	2	2	7	0	0	5	2	0	5	0	0	5	2	0	7	ASV_504	ASV_494	16	630	646
64	0.325085957363044	0.111188510491916	0.0237358101135191	0.0874527003783972	1	1	1	2	2	3	0	0	1	2	0	2	0	0	1	2	0	3	ASV_417	ASV_343	16	630	646
65	0.325005678088385	0.111962504299966	0.0237358101135191	0.0882266941864468	1	1	2	2	3	3	0	0	1	1	0	1	0	0	1	2	0	3	ASV_628	ASV_792	16	630	646
66	0.324823949615081	0.112736498108015	0.0237358101135191	0.0890006879944963	5	5	1	1	6	6	0	0	1	1	0	1	0	0	5	1	0	6	ASV_572	ASV_1219	16	630	646
67	0.324660833756847	0.113510491916065	0.0237358101135191	0.0897746818025459	1	1	3	3	4	4	0	0	1	1	0	1	0	0	1	3	0	4	ASV_190	ASV_321	16	630	646
68	0.323210560036683	0.115058479532164	0.0252837977296182	0.0897746818025459	1	1	1	7	2	7	0	0	1	7	2	6	0	0	1	7	1	6	ASV_1448	ASV_16	17	629	646
69	0.3229930593743	0.115832473340213	0.0252837977296182	0.0905486756105954	8	8	1	1	9	9	0	0	1	1	0	1	0	0	8	1	0	9	ASV_372	ASV_30	17	629	646
70	0.31925612172898	0.11686446508428	0.0252837977296182	0.0915806673546615	1	1	1	3	2	4	0	0	1	3	0	3	0	0	1	3	0	4	ASV_639	partition_Class5	17	629	646
71	0.319208442992548	0.11905744754042	0.0283797729618163	0.0906776745786037	2	8	1	3	3	9	2	0	6	3	3	6	1	0	7	3	3	6	ASV_376	ASV_540	19	627	646
72	0.318477835846964	0.122196422428621	0.0288957688338493	0.0933006535947715	2	14	1	11	3	24	2	0	9	11	3	12	1	0	13	11	2	22	ASV_193	ASV_134	20	626	646
73	0.318379164640688	0.12297041623667	0.0288957688338493	0.0940746474028211	1	1	3	3	4	4	0	0	1	1	0	1	0	0	1	3	0	4	ASV_832	ASV_744	20	626	646
74	0.318011120934334	0.124131406948745	0.0288957688338493	0.0952356381148954	1	2	1	1	2	3	0	0	2	1	0	2	0	0	2	1	0	3	ASV_87	ASV_86	20	626	646
75	0.315964815164263	0.125679394564844	0.0288957688338493	0.0967836257309945	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_597	ASV_769	20	626	646
76	0.313882249613554	0.129084967320262	0.0304437564499484	0.0986412108703134	1	11	1	3	2	13	0	0	11	3	2	10	0	0	11	3	1	12	ASV_124	ASV_793	21	625	646
77	0.313313288026222	0.129858961128311	0.0304437564499484	0.0994152046783629	1	1	3	3	4	4	0	0	1	1	0	1	0	0	1	3	0	4	ASV_584	ASV_237	21	625	646
78	0.312450291946818	0.131019951840386	0.0304437564499484	0.100576195390437	1	2	1	1	2	3	0	0	2	1	0	2	0	0	2	1	0	3	ASV_346	ASV_187	21	625	646
79	0.311929225306599	0.132567939456485	0.0319917440660475	0.100576195390437	1	1	1	6	2	6	0	0	1	6	2	5	0	0	1	6	1	5	ASV_352	ASV_18	22	624	646
80	0.31147053632981	0.134115927072584	0.0335397316821466	0.100576195390437	1	3	1	1	2	3	0	0	3	1	2	2	0	0	3	1	1	2	ASV_48	ASV_100	23	623	646
81	0.310930190957852	0.134115927072584	0.0335397316821466	0.100576195390437	9	9	4	4	13	13	0	0	1	1	0	1	0	0	9	4	0	13	ASV_372	ASV_190	23	623	646
82	0.309983536143517	0.136437908496732	0.0335397316821466	0.102898176814586	1	3	1	3	2	6	0	0	3	3	0	4	0	0	3	3	0	6	ASV_337	ASV_175	23	623	646
83	0.309449490169478	0.137985896112831	0.0335397316821466	0.104446164430685	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_242	ASV_511	23	623	646
84	0.309287214609461	0.137469900240798	0.0335397316821466	0.103930168558652	2	10	1	2	3	12	0	0	6	2	0	6	0	0	10	2	0	12	ASV_221	ASV_706	23	623	646
85	0.30477164637611	0.139017887856898	0.0350877192982456	0.103930168558652	1	1	1	3	2	3	0	0	1	3	2	2	0	0	1	3	1	2	ASV_33	ASV_13	24	622	646
86	0.30369270489867	0.140565875472997	0.0350877192982457	0.105478156174751	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_764	ASV_463	24	622	646
87	0.303636787242043	0.142113863089096	0.0350877192982457	0.10702614379085	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_1241	ASV_442	24	622	646
88	0.302899439032865	0.141726866185071	0.0350877192982457	0.106639146886825	1	2	3	3	4	5	0	0	2	1	0	2	0	0	2	3	0	5	ASV_191	ASV_628	24	622	646
89	0.302484429267171	0.139920880632955	0.0350877192982457	0.10483316133471	1	6	4	4	5	10	0	0	6	1	0	6	0	0	6	4	0	10	ASV_96	ASV_584	24	622	646
90	0.302038598383698	0.141468868249054	0.0350877192982457	0.106381148950809	1	1	1	1	2	2	0	0	1	1	0	1	0	0	1	1	0	2	ASV_168	ASV_253	24	622	646
91	0.301770752155589	0.143016855865154	0.0366357069143447	0.106381148950809	1	2	1	1	2	2	0	0	2	1	2	1	0	0	2	1	1	1	ASV_556	ASV_114	25	621	646
92	0.300279873790348	0.144177846577228	0.0366357069143447	0.107542139662883	1	2	1	1	2	3	0	0	2	1	0	2	0	0	2	1	0	3	ASV_434	ASV_549	25	621	646
93	0.299927438963335	0.145725834193327	0.0381836945304438	0.107542139662883	1	1	1	2	2	2	0	0	1	2	2	1	0	0	1	2	1	1	ASV_276	ASV_118	26	620	646
94	0.298654137179462	0.147273821809426	0.0397316821465429	0.107542139662883	1	5	1	1	2	5	0	0	5	1	2	4	0	0	5	1	1	4	ASV_31	ASV_555	27	619	646
95	0.297990479110876	0.146886824905401	0.0397316821465429	0.107155142758858	1	2	3	3	4	5	0	0	2	1	0	2	0	0	2	3	0	5	ASV_445	ASV_1063	27	619	646
96	0.297192329231604	0.142629858961129	0.0397316821465429	0.102898176814586	13	13	1	2	14	15	0	0	1	2	0	2	0	0	13	2	0	15	ASV_372	ASV_177	27	619	646
97	0.294892194384568	0.144177846577228	0.041279669762642	0.102898176814586	1	11	1	1	2	11	0	0	11	1	2	10	0	0	11	1	1	10	ASV_6	ASV_737	28	618	646
98	0.294631853812219	0.145725834193327	0.042827657378741	0.102898176814586	1	2	1	5	2	6	0	0	2	5	2	5	0	0	2	5	1	5	ASV_131	ASV_64	29	617	646
99	0.293558051065967	0.146112831097352	0.042827657378741	0.103285173718611	2	3	1	1	3	4	0	0	2	1	0	2	0	0	3	1	0	4	ASV_346	ASV_588	29	617	646
100	0.29260261529031	0.146886824905401	0.042827657378741	0.10405916752666	4	4	1	1	5	5	0	0	1	1	0	1	0	0	4	1	0	5	ASV_832	ASV_761	29	617	646
101	0.290355637791465	0.1484348125215	0.0443756449948401	0.10405916752666	1	4	1	1	2	4	0	0	4	1	2	3	0	0	4	1	1	3	ASV_108	ASV_285	30	616	646
102	0.290225607325826	0.149982800137599	0.0459236326109392	0.10405916752666	1	13	1	1	2	13	0	0	13	1	2	12	0	0	13	1	1	12	ASV_25	ASV_109	31	615	646
103	0.289706895765979	0.151143790849674	0.0459236326109392	0.105220158238734	1	1	1	2	2	3	0	0	1	2	0	2	0	0	1	2	0	3	ASV_123	ASV_433	31	615	646
104	0.289646074954538	0.163126361655774	0.0459236326109392	0.117202729044835	1	15	1	23	2	38	0	0	15	23	0	27	0	0	15	23	0	38	ASV_54	ASV_251	31	615	646
105	0.287351726069332	0.164287352367848	0.0459236326109392	0.118363719756909	1	2	1	1	2	3	0	0	2	1	0	2	0	0	2	1	0	3	ASV_297	ASV_367	31	615	646
106	0.286954337218705	0.164287352367848	0.0459236326109392	0.118363719756909	1	2	2	2	3	4	0	0	2	1	0	2	0	0	2	2	0	4	ASV_256	ASV_168	31	615	646
107	0.286654842648304	0.166609333791997	0.0459236326109392	0.120685701181058	1	2	1	4	2	6	0	0	2	4	0	4	0	0	2	4	0	6	ASV_709	ASV_259	31	615	646
108	0.284132054593544	0.168157321408096	0.0474716202270383	0.120685701181058	1	1	1	3	2	3	0	0	1	3	2	2	0	0	1	3	1	2	ASV_479	ASV_56	32	614	646
109	0.283513442249311	0.169189313152162	0.0495356037151704	0.119653709436992	1	4	2	4	3	6	0	0	4	3	3	4	0	0	4	4	2	4	ASV_17	ASV_639	34	612	646
110	0.282019190979411	0.170737300768261	0.0510835913312694	0.119653709436992	1	2	1	3	2	4	0	0	2	3	2	3	0	0	2	3	1	3	ASV_405	ASV_426	35	611	646
111	0.281870003309567	0.171898291480335	0.0510835913312694	0.120814700149066	1	1	1	2	2	3	0	0	1	2	0	2	0	0	1	2	0	3	ASV_330	ASV_604	35	611	646
112	0.278751061386762	0.173205481022819	0.0531475748194015	0.120057906203417	2	13	1	7	3	18	0	0	9	7	3	10	0	0	13	7	2	16	ASV_306	ASV_80	37	609	646
113	0.277083311577857	0.175624211672974	0.0546955624355006	0.120928649237473	1	8	1	3	2	10	0	0	8	3	2	8	0	0	8	3	1	9	ASV_128	ASV_166	38	608	646
114	0.277011036518007	0.177688195161106	0.0546955624355006	0.122992632725605	1	2	1	6	2	8	0	0	2	6	0	6	0	0	2	6	0	8	ASV_950	ASV_561	38	608	646
115	0.275152333546175	0.177301198257081	0.0546955624355006	0.12260563582158	2	2	1	4	3	6	0	0	1	4	0	4	0	0	2	4	0	6	ASV_1241	partition_Class1	38	608	646
116	0.274043569586737	0.177301198257081	0.0546955624355006	0.12260563582158	2	2	1	2	3	4	0	0	1	2	0	2	0	0	2	2	0	4	ASV_978	ASV_278	38	608	646
117	0.273632511985736	0.17588220960899	0.0546955624355006	0.12118664717349	14	15	1	2	15	17	0	0	2	2	0	3	0	0	15	2	0	17	ASV_372	ASV_661	38	608	646
118	0.272200619417244	0.176726566490499	0.0546955624355006	0.122031004054998	1	9	1	3	2	12	0	0	9	3	0	11	0	0	9	3	0	12	ASV_37	ASV_59	38	608	646
119	0.271595921659548	0.179338795592666	0.0549535603715171	0.124385235221149	3	12	1	9	4	20	3	0	6	9	4	8	2	0	10	9	3	17	ASV_598	ASV_326	39	607	646
120	0.269889992219308	0.179209796624658	0.0549535603715171	0.124256236253141	4	5	1	2	5	7	0	0	2	2	0	3	0	0	5	2	0	7	ASV_191	ASV_562	39	607	646
121	0.268158381125511	0.177971406531779	0.0549535603715171	0.123017846160261	3	6	1	5	4	11	0	0	2	5	0	5	0	0	6	5	0	11	ASV_844	ASV_721	39	607	646
122	0.267151888929381	0.179003398275845	0.0549535603715171	0.124049837904327	1	2	1	2	2	4	0	0	2	2	0	3	0	0	2	2	0	4	ASV_165	ASV_212	39	607	646
123	0.265458718838528	0.178229404467795	0.0549535603715171	0.123275844096278	4	4	1	2	5	6	0	0	1	2	0	2	0	0	4	2	0	6	ASV_238	ASV_899	39	607	646
124	0.262418868734705	0.173917153251519	0.0549535603715171	0.118963592880002	6	6	2	6	8	12	0	0	1	4	0	4	0	0	6	6	0	12	ASV_572	ASV_186	39	607	646
125	0.261895165355019	0.175465140867618	0.0565015479876162	0.118963592880002	1	1	1	7	2	7	0	0	1	7	2	6	0	0	1	7	1	6	ASV_339	ASV_554	40	606	646
126	0.257603554931308	0.174304150155544	0.0565015479876162	0.117802602167928	5	5	1	2	6	7	0	0	1	2	0	2	0	0	5	2	0	7	ASV_50	ASV_495	40	606	646
127	0.25735876036926	0.175529640351622	0.0585655314757483	0.116964108875874	2	5	1	8	3	11	0	0	3	8	3	6	0	0	5	8	2	9	ASV_295	ASV_144	42	604	646
128	0.256816491738512	0.177077627967722	0.0601135190918474	0.116964108875874	1	4	1	1	2	4	0	0	4	1	2	3	0	0	4	1	1	3	ASV_422	ASV_181	43	603	646
129	0.256624376907538	0.178625615583821	0.0616615067079465	0.116964108875874	1	1	1	2	2	2	0	0	1	2	2	1	0	0	1	2	1	1	ASV_354	ASV_257	44	602	646
130	0.254614422559719	0.181700090988017	0.0647574819401446	0.116942609047873	2	6	1	10	3	14	2	0	4	10	3	9	1	0	5	10	3	11	ASV_199	ASV_78	46	600	646
131	0.253894485281035	0.180990596663972	0.0647574819401446	0.116233114723827	15	17	1	2	16	19	0	0	3	2	0	4	0	0	17	2	0	19	ASV_372	ASV_167	46	600	646
132	0.253144858308438	0.18111959563198	0.0647574819401446	0.116362113691835	2	3	1	2	3	5	0	0	2	2	0	3	0	0	3	2	0	5	ASV_434	ASV_47	46	600	646
133	0.252606545166816	0.181712990884818	0.0637254901960786	0.117987500688739	2	13	1	6	3	19	2	0	10	6	2	12	1	0	12	6	1	18	ASV_124	ASV_613	46	600	646
134	0.252576364121567	0.183260978500917	0.0652734778121776	0.117987500688739	1	1	1	2	2	2	0	0	1	2	2	1	0	0	1	2	1	1	ASV_115	ASV_143	47	599	646
135	0.251320662776623	0.18283528190649	0.0652734778121776	0.117561804094312	16	19	1	2	17	21	0	0	4	2	0	5	0	0	19	2	0	21	ASV_372	ASV_1083	47	599	646
136	0.246932396407981	0.184383269522589	0.0668214654282767	0.117561804094312	1	7	1	1	2	7	0	0	7	1	2	6	0	0	7	1	1	6	ASV_89	ASV_805	48	598	646
137	0.241136049560882	0.186189255074705	0.0668214654282767	0.119367789646428	1	12	1	2	2	14	0	0	12	2	0	12	0	0	12	2	0	14	ASV_315	ASV_222	48	598	646
138	0.240967729582308	0.187227110408226	0.0772445820433438	0.109982528364882	3	14	3	24	6	29	0	3	8	12	6	11	0	2	14	22	11	18	ASV_195	ASV_193	57	589	646
139	0.239274782233418	0.186840113504201	0.0772445820433438	0.109595531460857	6	7	1	2	7	9	0	0	2	2	0	3	0	0	7	2	0	9	ASV_50	ASV_117	57	589	646
140	0.239168379460902	0.189429474607494	0.0803405572755419	0.109088917331952	2	7	1	10	3	15	2	0	5	10	3	11	1	0	6	10	3	12	ASV_698	ASV_215	59	587	646
141	0.239151092391271	0.190977462223593	0.081888544891641	0.109088917331952	1	1	1	6	2	6	0	0	1	6	2	5	0	0	1	6	1	5	ASV_270	ASV_45	60	586	646
142	0.233292790826663	0.19046146635156	0.081372549019608	0.109088917331952	3	9	1	1	4	9	3	0	6	1	4	5	3	0	6	1	4	5	partition_Class6	ASV_283	61	585	646
143	0.233162183667544	0.192009453967659	0.0829205366357071	0.109088917331952	1	5	1	2	2	6	0	0	5	2	2	5	0	0	5	2	1	5	ASV_42	ASV_864	62	584	646
144	0.232576116164085	0.192525449839692	0.0829205366357071	0.109604913203985	1	3	2	5	3	8	0	0	3	3	0	4	0	0	3	5	0	8	ASV_307	ASV_1149	62	584	646
145	0.228038361022991	0.194073437455791	0.0844685242518061	0.109604913203985	1	6	1	1	2	6	0	0	6	1	2	5	0	0	6	1	1	5	ASV_61	ASV_105	63	583	646
146	0.228015729309059	0.191519257889228	0.0844685242518061	0.107050733637421	3	3	2	7	5	10	0	0	1	5	0	5	0	0	3	7	0	10	ASV_1075	ASV_504	63	583	646
147	0.227188074543454	0.193970238281385	0.0860165118679052	0.107953726413479	1	3	1	6	2	8	0	0	3	6	2	6	0	0	3	6	1	7	ASV_662	ASV_347	64	582	646
